Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
202000030663,2,7,,0,2,7,13,B01
202000030664,1,33,,0,0,7,17,A01
202000030664,1,7,,0,2,8,26,B01
202000030665,2,21,,0,2,1,15,B01
202000030665,1,33,,0,2,1,13,A01
202000030666,2,14,,8,0,3,13,A01
202000030667,0,7,,16,0,0,14,A01
202000030668,0,2,,0,2,9,0,A01
202000030669,2,7,,4,0,7,2,A01
202000030670,0,7,,0,2,3,16,B01
202000030670,0,7,,0,2,3,23,A01
202000030671,2,7,,1,0,1,1,A01
202000030672,1,7,,0,2,1,2,A01
202000030672,2,7,,0,2,3,15,B01
202000030673,1,7,,0,1,1,20,A01
202000030674,2,7,,0,2,2,17,A01
202000030674,2,7,,0,2,8,15,B01
202000030675,2,2,,0,2,7,1,B01
202000030675,1,7,,0,2,1,9,A01
202000030676,1,50,,0,2,4,1,Y01
202000030676,1,7,,0,2,1,1,Z01
202000030677,1,7,,4,0,0,1,A01
202000030678,1,7,,7,0,3,1,A01
202000030679,2,7,,0,2,2,15,B01
202000030679,1,30,,0,2,3,1,A01
202000030680,3,7,,0,2,4,2,B01
202000030680,3,7,,0,2,1,2,A01
202000030681,1,7,,0,2,6,1,B01
202000030681,1,7,,0,2,3,15,A01
202000030682,1,17,,0,0,4,2,D01
202000030682,1,13,,0,2,1,1,A01
202000030682,1,7,,0,2,4,2,B01
202000030682,1,14,,0,2,4,2,C01
202000030683,1,7,,0,2,2,1,A01
202000030683,1,7,,0,2,3,1,B01
202000030684,1,7,,0,2,3,13,A01
202000030684,2,7,,0,2,1,1,B01
202000030685,1,7,,6,0,1,14,A01
202000030686,2,7,,0,0,4,1,B01
202000030686,2,7,,1,0,1,1,A01
202000030687,1,7,,0,1,7,0,A01
202000030688,1,7,,0,1,1,1,A01
202000030689,2,7,,0,2,3,10,B01
202000030689,2,33,,0,0,1,21,A01
202000030690,0,7,,15,0,1,1,A01
202000030691,2,7,,0,2,8,18,A01
202000030691,2,21,,0,2,7,13,B01
202000030692,0,20,,0,9,2,2,B01
202000030692,3,2,,0,2,8,18,A01
202000030693,1,7,,2,0,1,1,A01
202000030694,1,2,,1,0,1,1,A01
202000030695,2,10,,0,0,1,0,A01
202000030695,1,17,,9,0,1,1,B01
202000030696,2,7,,13,0,1,1,A01
202000030697,1,36,,13,0,2,14,A01
202000030698,2,7,,0,0,4,2,B01
202000030698,2,7,,0,2,1,12,A01
202000030699,1,33,,0,0,0,0,A01
202000030700,1,10,,0,1,0,1,A01
202000030701,1,34,,0,2,1,26,A01
202000030701,2,7,,0,2,8,19,B01
202000030702,1,7,,0,2,6,1,B01
202000030702,1,80,,0,2,1,1,A01
202000030703,1,7,,0,2,3,26,B01
202000030703,1,50,,0,2,1,26,A01
202000030704,3,33,,0,2,1,13,A01
202000030704,3,99,,0,2,3,23,B01
202000030705,1,7,,5,0,3,1,A01
202000030706,1,1,,0,2,7,1,B01
202000030706,1,7,,0,2,1,16,A01
202000030707,2,32,,0,2,1,1,A01
202000030707,1,7,,0,2,6,1,B01
202000030708,3,30,,0,0,0,16,A01
202000030709,1,10,,0,2,2,1,A01
202000030709,2,1,,0,2,1,1,B01
202000030710,1,30,,15,0,0,1,A01
202000030711,1,7,,12,0,3,13,A01
202000030712,1,43,,0,0,0,0,A01
202000030713,1,7,,0,1,1,15,A01
202000030714,1,0,,8,1,1,15,Z01
202000030715,0,7,,0,1,2,1,A01
202000030716,2,2,,0,2,1,18,B01
202000030716,2,7,,0,2,2,16,A01
202000030717,3,32,,0,2,1,0,Z01
202000030717,3,1,,0,2,1,26,A01
202000030718,0,10,,0,2,1,5,A01
202000030718,0,7,,0,2,8,16,B01
202000030719,2,10,,3,2,1,1,B01
202000030719,1,32,,0,2,2,1,A01
202000030720,3,33,,0,2,1,1,A01
202000030720,3,10,,0,2,3,1,B01
202000030721,1,7,,3,0,1,2,A01
202000030722,2,7,,0,1,1,1,A01
202000030723,2,7,,0,2,3,1,B01
202000030723,1,7,,0,2,8,13,A01
202000030724,3,33,,0,2,2,2,A01
202000030724,3,33,,0,0,4,1,B01
202000030725,2,7,,0,2,1,26,B01
202000030725,1,33,,0,2,3,21,A01
202000030726,3,7,,0,1,2,0,A01
202000030727,1,10,,2,0,1,13,A01
202000030728,1,7,,6,0,1,13,A01
202000030729,1,17,,6,0,1,1,A01
202000030730,2,10,,0,2,8,15,B01
202000030730,1,33,,0,2,1,17,A01
202000030731,1,7,,2,0,3,13,A01
202000030732,1,7,,2,0,1,1,A01
202000030733,2,7,,4,0,2,1,A01
202000030734,2,33,,6,0,3,2,A01
202000030735,3,7,,0,0,7,1,A01
202000030735,2,80,,0,2,1,1,B01
202000030736,0,7,,13,0,1,1,A01
202000030737,1,33,,0,2,1,0,A01
202000030737,1,7,,0,2,6,0,B01
202000030738,2,7,,0,2,4,2,B01
202000030738,2,7,,0,2,1,2,A01
202000030739,1,7,,0,1,1,15,A01
202000030740,1,10,,0,2,6,15,B01
202000030740,1,31,,0,2,1,26,A01
202000030741,1,7,,0,2,1,1,B01
202000030741,2,7,,0,2,2,1,A01
202000030742,0,30,,0,2,1,15,A01
202000030742,0,7,,0,2,3,1,B01
202000030743,2,7,,13,0,7,14,A01
202000030744,1,7,,0,2,1,1,B01
202000030744,3,7,,0,2,2,19,A01
202000030745,1,33,,0,2,1,0,A01
202000030745,2,7,,0,2,3,0,B01
202000030746,3,7,,0,2,1,1,A01
202000030746,3,7,,0,2,3,15,B01
202000030747,3,33,,0,1,1,1,B01
202000030747,3,7,,0,2,3,0,A01
202000030748,1,32,,0,2,1,1,B01
202000030748,1,7,,0,2,8,15,A01
202000030749,1,7,,0,1,2,17,A01
202000030750,1,10,,0,2,0,1,B01
202000030750,1,10,,0,2,0,20,A01
202000030751,1,37,1.0,0,1,1,1,A01
202000030752,2,7,,0,1,2,1,A01
202000030753,1,7,,17,0,2,1,A01
202000030754,2,10,,0,2,3,13,A01
202000030754,1,7,,0,2,8,1,B01
202000030755,0,7,,6,0,1,1,A01
202000030756,2,7,,0,2,3,5,B01
202000030756,1,7,,0,2,3,1,A01
202000030757,1,7,,9,0,1,0,A01
202000030758,2,7,,13,0,1,0,A01
202000030759,1,7,,0,2,1,1,B01
202000030759,2,7,,0,2,1,13,A01
202000030760,2,80,,13,0,1,1,A01
202000030761,2,7,,0,0,1,26,A01
202000030762,0,2,,0,0,7,1,A01
202000030763,2,7,,0,0,9,1,A01
202000030764,1,33,,9,0,0,0,A01
202000030765,1,10,,10,0,8,1,A01
202000030766,1,7,,0,1,1,1,A01
202000030767,2,7,,0,2,3,1,B01
202000030767,1,7,,0,2,3,13,A01
202000030768,2,7,,0,1,2,2,A01
202000030769,2,7,,12,0,1,1,A01
202000030770,1,7,,0,0,0,0,C01
202000030770,1,7,,0,0,0,0,B01
202000030770,1,7,,0,2,4,0,A01
202000030771,2,7,,0,0,5,11,B01
202000030771,2,30,,0,2,1,3,A01
202000030772,3,7,,0,2,1,19,A01
202000030772,1,37,2.0,0,2,3,19,B01
202000030773,1,2,,0,2,7,0,B01
202000030773,1,7,,0,2,3,9,A01
202000030774,2,7,,0,0,9,1,A01
202000030775,1,7,,0,2,1,26,A01
202000030775,1,7,,0,2,6,1,B01
202000030776,2,7,,0,2,3,1,B01
202000030776,1,10,,0,2,3,13,A01
202000030777,0,10,,0,2,1,1,A01
202000030777,0,7,,0,2,4,1,B01
202000030777,0,7,,0,2,4,1,C01
202000030778,2,17,,0,2,7,1,B01
202000030778,2,10,,4,2,8,1,A01
202000030779,0,7,,0,2,2,1,A01
202000030779,0,7,,0,2,2,15,B01
202000030780,1,10,,0,2,7,1,A01
202000030780,1,30,,0,2,1,1,B01
202000030781,1,7,,0,1,2,1,A01
202000030782,3,30,,0,0,0,9,A01
202000030783,0,33,,0,1,1,1,A01
202000030784,2,7,,11,0,2,1,A01
202000030785,3,7,,0,2,1,19,A01
202000030785,3,7,,0,2,1,1,B01
202000030786,1,7,,8,0,3,1,A01
202000030787,3,30,,0,0,9,26,A01
202000030788,1,3,,13,0,2,1,A01
202000030789,2,10,,0,1,1,1,A01
202000030790,1,7,,6,0,3,1,A01
202000030791,2,7,,0,2,2,13,A01
202000030791,2,30,,0,2,1,16,B01
202000030792,1,7,,0,1,2,1,A01
202000030793,3,7,,0,1,2,15,A01
202000030794,1,7,,0,2,3,9,A01
202000030794,2,7,,0,2,2,1,B01
202000030795,1,7,,0,1,1,1,A01
202000030796,3,10,,0,1,2,1,A01
202000030797,1,7,,0,2,4,2,C01
202000030797,1,7,,0,2,4,2,B01
202000030797,1,7,,0,2,1,2,A01
202000030798,2,33,,0,2,1,1,B01
202000030798,1,13,,0,2,7,15,A01
202000030799,2,30,,12,0,1,14,A01
202000030800,1,7,,0,1,1,1,A01
202000030801,1,1,,0,2,4,1,B01
202000030801,1,7,,0,9,1,2,A01
202000030802,2,33,,15,0,1,21,A01
202000030803,3,7,,0,2,3,13,A01
202000030803,3,7,,0,2,6,1,B01
202000030804,2,7,,0,2,4,1,B01
202000030804,2,7,,0,2,1,2,A01
202000030805,2,7,,0,2,4,23,C01
202000030805,2,7,,0,2,4,23,B01
202000030805,2,7,,0,2,1,2,A01
202000030806,3,7,,0,2,7,16,A01
202000030806,3,1,,0,2,1,19,B01
202000030807,3,7,,0,2,1,16,B01
202000030807,3,33,,0,2,2,7,A01
202000030808,3,1,,0,2,7,1,B01
202000030808,3,7,,0,2,1,15,A01
202000030809,2,1,,0,2,1,1,B01
202000030809,3,7,,0,2,1,15,A01
202000030810,1,7,,0,2,4,1,A01
202000030810,1,7,,0,2,4,1,B01
202000030811,3,32,,14,0,0,1,A01
202000030812,3,50,,0,2,0,0,A01
202000030812,3,7,,0,2,0,0,B01
202000030813,3,7,,0,2,0,0,B01
202000030813,3,7,,0,2,0,0,A01
202000030814,0,7,,1,0,1,0,A01
202000030815,1,1,,0,2,0,0,B01
202000030815,1,7,,0,9,0,0,A01
202000030816,3,7,,0,2,0,0,A01
202000030816,3,2,,0,2,0,0,B01
202000030817,3,30,,0,2,7,18,A01
202000030817,3,7,,0,2,7,16,B01
202000030818,1,80,,0,2,8,25,B01
202000030818,1,7,,0,2,1,0,A01
202000030819,3,7,,0,2,3,15,B01
202000030819,2,31,,0,2,1,1,A01
202000030820,0,7,,0,2,4,2,B01
202000030820,0,7,,0,2,1,2,A01
202000030821,2,0,,0,2,1,17,A01
202000030821,2,7,,0,2,8,15,B01
202000030822,1,7,,0,2,4,0,B01
202000030822,1,7,,0,2,1,26,A01
202000030823,1,7,,0,2,2,15,A01
202000030823,3,7,,0,2,3,15,B01
202000030824,1,7,,0,2,1,1,A01
202000030824,1,7,,0,2,2,1,B01
202000030825,1,7,,0,1,1,26,A01
202000030826,1,7,,0,1,3,1,A01
202000030827,3,7,,0,1,1,16,A01
202000030828,2,1,,0,1,3,1,A01
202000030829,2,37,3.0,0,2,0,2,C01
202000030829,0,50,,1,0,1,13,B01
202000030829,0,10,,0,2,3,23,A01
202000030830,2,7,,0,2,4,1,B01
202000030830,2,7,,0,2,4,26,A01
202000030831,0,1,,0,0,1,26,B01
202000030832,2,7,,3,0,9,1,A01
202000030833,2,1,,0,2,1,25,A01
202000030833,3,7,,0,2,3,1,B01
202000030834,2,7,,0,2,1,1,A01
202000030834,2,1,,0,2,4,1,B01
202000030835,2,7,,0,1,0,2,A01
202000030836,1,7,,0,0,9,26,A01
202000030837,2,7,,0,2,5,24,B01
202000030837,2,7,,1,0,7,14,A01
202000030838,2,10,,0,0,2,24,B01
202000030838,2,7,,0,0,1,1,A01
202000030839,1,33,,0,2,1,1,B01
202000030839,1,7,,0,2,1,15,A01
202000030840,2,31,,0,2,5,1,B01
202000030840,1,7,,0,2,2,9,A01
202000030841,3,7,,0,2,4,1,C01
202000030841,3,7,,0,2,1,1,A01
202000030841,3,7,,0,2,4,1,B01
202000030841,3,7,,0,2,4,1,D01
202000030842,2,13,,0,2,3,2,A01
202000030842,2,7,,0,2,5,15,B01
202000030842,1,7,,0,2,2,26,C01
202000030843,0,-1,,0,1,0,1,A01
202000030844,1,33,,0,2,1,1,A01
202000030844,1,99,,0,2,4,16,B01
202000030845,1,1,,0,2,8,16,A01
202000030845,2,7,,0,2,2,5,B01
202000030846,1,7,,0,2,1,13,A01
202000030846,2,7,,0,2,1,1,B01
202000030847,3,7,,0,2,2,1,B01
202000030847,3,7,,0,2,3,15,A01
202000030848,1,33,,7,0,1,17,A01
202000030849,1,33,,14,0,1,0,B01
202000030850,1,7,,0,2,1,26,A01
202000030850,1,7,,0,2,4,26,B01
202000030851,1,37,1.0,0,2,7,14,A01
202000030851,1,32,,0,2,0,0,B01
202000030852,0,32,,0,2,0,0,B01
202000030852,0,7,,0,2,0,15,A01
202000030853,1,30,,0,2,2,17,A01
202000030853,1,7,,0,2,3,20,B01
202000030854,3,7,,0,2,4,2,B01
202000030854,3,14,,0,2,1,2,A01
202000030855,1,33,,0,0,7,1,A01
202000030856,2,7,,0,2,1,1,B01
202000030856,1,7,,0,2,1,5,A01
202000030857,3,7,,0,1,2,2,A01
202000030858,2,10,,0,1,1,1,A01
202000030859,3,31,,0,0,0,0,A01
202000030860,1,7,,0,1,2,26,A01
202000030861,2,33,,0,2,3,1,B01
202000030861,1,7,,0,2,3,15,A01
202000030862,2,33,,0,2,1,2,A01
202000030862,2,14,,0,2,4,2,Z01
202000030863,3,33,,0,2,1,1,B01
202000030863,3,7,,0,2,6,15,A01
202000030864,2,1,,0,1,1,1,A01
202000030865,2,7,,0,2,6,17,B01
202000030865,2,13,,0,2,0,1,A01
202000030866,2,1,,14,0,1,7,A01
202000030867,2,33,,0,2,8,9,B01
202000030867,2,7,,0,2,2,1,A01
202000030868,1,7,,0,2,3,23,C01
202000030868,2,3,,0,2,3,20,A01
202000030868,2,7,,0,2,1,17,B01
202000030869,2,37,1.0,0,1,5,7,A01
202000030870,1,43,,0,2,1,1,B01
202000030870,1,7,,0,2,5,15,A01
202000030871,2,7,,0,2,2,15,A01
202000030871,2,1,,0,2,1,1,B01
202000030872,2,10,,0,2,3,22,A01
202000030872,2,1,,0,2,2,1,B01
202000030873,1,7,,0,2,2,1,A01
202000030873,3,50,,0,2,7,19,B01
202000030874,2,10,,0,1,2,15,A01
202000030875,2,32,,0,2,1,8,A01
202000030875,1,7,,0,2,3,15,B01
202000030876,1,1,,0,1,7,1,A01
202000030877,2,1,,0,0,0,1,A01
202000030878,2,7,,0,1,3,15,A01
202000030879,1,14,,0,2,5,16,A01
202000030879,1,1,,0,2,3,2,B01
202000030880,2,50,,0,2,1,25,Z01
202000030880,2,1,,0,2,7,19,A01
202000030881,0,7,,0,1,3,15,A01
202000030882,1,7,,0,2,2,6,A01
202000030882,1,33,,0,2,1,3,B01
202000030883,3,7,,0,1,1,14,A01
202000030884,1,7,,0,2,2,9,A01
202000030884,1,32,,0,2,8,9,B01
202000030885,3,7,,0,1,1,1,A01
202000030886,1,1,,1,0,1,1,Y01
202000030886,1,10,,0,2,8,22,A01
202000030887,1,10,,0,2,4,0,A01
202000030887,1,2,,0,2,1,2,B01
202000030888,1,7,,0,2,3,0,A01
202000030888,1,60,,0,2,2,19,B01
202000030889,2,7,,0,1,1,0,A01
202000030890,2,7,,0,2,6,23,B01
202000030890,2,7,,0,2,7,12,A01
202000030891,-1,10,,0,2,1,2,A01
202000030891,-1,7,,0,2,4,1,B01
202000030892,1,30,,14,0,1,1,A01
202000030893,3,34,,0,2,2,26,AA01
202000030893,3,7,,0,2,2,15,PB01
202000030894,1,7,,0,1,1,1,A01
202000030895,1,7,,0,2,2,16,A01
202000030895,1,32,,0,2,8,1,B01
202000030896,2,7,,0,2,5,11,A01
202000030896,2,33,,0,2,1,1,B01
202000030897,1,32,,0,1,1,10,A01
202000030898,1,33,,0,2,3,1,B01
202000030898,2,2,,0,2,2,10,A01
202000030899,1,7,,1,0,2,26,A01
202000030900,3,34,,0,2,1,1,A01
202000030900,3,1,,0,2,8,15,B01
202000030901,1,33,,0,2,7,1,B01
202000030901,2,7,,0,2,1,9,A01
202000030902,1,7,,0,2,5,24,B01
202000030902,3,7,,0,2,2,21,A01
202000030903,2,30,,0,2,3,9,A01
202000030903,1,7,,0,2,2,9,B01
202000030904,1,7,,0,1,1,15,A01
202000030905,1,7,,0,2,3,19,A01
202000030905,2,33,,0,2,1,1,B01
202000030906,0,10,,6,0,1,1,A01
202000030907,1,7,,0,2,3,5,A01
202000030907,2,10,,0,2,1,1,B01
202000030908,1,33,,16,0,0,0,A01
202000030909,3,2,,8,0,1,14,A01
202000030910,2,7,,13,0,1,16,A01
202000030911,2,10,,4,0,8,2,A01
202000030912,0,36,,14,0,8,21,A01
202000030913,1,7,,0,0,1,1,B01
202000030913,2,7,,0,2,1,13,A01
202000030914,2,7,,2,0,0,0,A01
202000030915,3,2,,0,2,1,1,A01
202000030915,3,60,,0,2,8,10,B01
202000030916,1,2,,11,0,1,13,A01
202000030917,1,7,,0,2,1,13,A01
202000030917,2,7,,0,2,1,1,B01
202000030918,2,2,,0,0,0,1,A01
202000030919,1,33,,0,0,7,0,A01
202000030920,2,33,,0,0,3,1,A01
202000030921,1,7,,0,1,1,1,A01
202000030922,2,15,,0,2,8,1,B01
202000030922,1,7,,0,2,8,13,A01
202000030923,2,7,,0,2,6,11,A01
202000030923,2,33,,0,2,7,17,B01
202000030924,1,33,,0,2,1,1,A01
202000030924,1,33,,0,0,4,1,B01
202000030925,1,33,,0,0,9,19,A01
202000030926,1,32,,0,0,0,2,A01
202000030927,2,33,,0,2,1,1,B01
202000030927,2,7,,0,2,2,19,A01
202000030928,2,7,,0,2,3,16,A01
202000030928,1,1,,0,0,7,1,B01
202000030929,2,33,,0,2,7,1,B01
202000030929,2,7,,0,2,1,15,A01
202000030930,2,7,,0,5,1,21,A01
202000030931,0,99,,0,1,1,1,A01
202000030932,2,1,,0,2,7,1,A01
202000030932,3,7,,0,2,3,23,B01
202000030933,1,7,,0,2,1,19,A01
202000030933,2,33,,0,2,1,1,B01
202000030934,2,7,,0,2,8,15,B01
202000030934,2,33,,0,2,2,17,A01
202000030935,2,14,,6,0,5,1,A01
202000030936,1,2,,0,0,4,15,B01
202000030936,1,7,,0,2,1,2,A01
202000030937,1,7,,0,2,3,1,B01
202000030937,2,7,,0,2,1,1,A01
202000030938,2,33,,0,0,8,1,A01
202000030939,3,7,,0,1,2,1,A01
202000030940,2,7,,0,9,2,17,A01
202000030940,2,1,,0,2,4,1,B01
202000030941,2,7,,6,0,3,13,A01
202000030942,3,7,,0,1,4,20,A01
202000030943,2,33,,0,2,1,19,A01
202000030943,0,7,,0,2,3,1,B01
202000030944,2,2,,0,0,9,1,A01
202000030945,3,7,,0,2,3,15,A01
202000030945,1,17,,0,2,1,1,B01
202000030946,1,7,,0,2,1,13,A01
202000030946,2,7,,0,0,1,1,B01
202000030946,2,7,,0,0,8,1,C01
202000030947,1,7,,4,0,1,2,A01
202000030948,1,7,,0,0,6,2,B01
202000030948,1,7,,0,2,3,2,A01
202000030949,1,7,,4,0,3,1,A01
202000030950,2,7,,0,2,3,13,A01
202000030950,2,7,,0,2,5,1,B01
202000030951,1,7,,13,0,0,1,A01
202000030952,2,33,,0,0,1,13,A01
202000030953,1,7,,0,2,2,15,A01
202000030953,2,34,,0,2,1,1,B01
202000030954,1,7,,7,0,1,1,A01
202000030955,3,7,,13,0,1,15,A01
202000030956,2,7,,0,2,8,15,B01
202000030956,2,33,,0,2,7,17,A01
202000030957,2,7,,0,0,7,1,B01
202000030957,1,7,,0,2,1,1,C01
202000030957,3,7,,0,2,1,1,A01
202000030958,1,33,,1,0,1,1,A01
202000030959,2,7,,0,0,0,1,A01
202000030960,1,33,,8,0,8,17,A01
202000030961,1,7,,0,1,1,1,A01
202000030962,1,7,,2,0,9,1,A01
202000030963,1,33,,0,2,1,1,B01
202000030963,1,33,,0,2,1,1,A01
202000030963,2,7,,0,2,3,1,E01
202000030963,2,7,,0,2,3,1,D01
202000030963,1,33,,0,2,1,1,C01
202000030964,3,2,,0,0,8,1,A01
202000030965,3,7,,0,2,0,1,B01
202000030965,3,2,,6,2,6,1,A01
202000030966,1,7,,0,2,2,17,A01
202000030966,1,1,,0,2,8,1,B01
202000030967,1,7,,0,2,1,15,A01
202000030967,1,1,,0,2,7,1,B01
202000030968,1,21,,0,0,8,19,A01
202000030968,2,33,,0,2,1,1,C01
202000030969,1,31,,0,0,7,3,A01
202000030970,1,7,,0,2,1,2,C01
202000030970,1,32,,0,2,4,2,B01
202000030970,1,7,,0,2,5,2,A01
202000030971,2,10,,0,2,4,23,A01
202000030971,2,33,,0,2,1,9,B01
202000030972,2,7,,0,2,8,18,A01
202000030972,2,14,,0,2,7,1,B01
202000030973,1,33,,0,2,4,2,B01
202000030973,1,10,,0,2,2,2,A01
202000030974,2,14,,0,2,2,12,A01
202000030974,2,7,,0,2,3,0,B01
202000030975,1,7,,0,2,1,2,A01
202000030975,1,7,,0,2,4,2,B01
202000030976,2,7,,0,2,4,2,B01
202000030976,2,7,,0,2,1,2,A01
202000030977,2,10,,0,2,3,1,B01
202000030977,2,33,,0,2,1,3,A01
202000030978,1,32,,0,0,8,1,A01
202000030979,2,7,,0,2,1,2,A01
202000030979,2,7,,0,2,4,23,B01
202000030979,2,7,,0,2,4,23,C01
202000030979,2,7,,0,2,4,23,D01
202000030980,1,33,,0,2,1,1,B01
202000030980,2,7,,0,2,8,9,A01
202000030981,1,7,,0,2,6,1,B01
202000030981,2,7,,0,2,2,17,A01
202000030982,2,7,,0,2,8,15,A01
202000030982,2,33,,0,2,1,17,B01
202000030983,3,37,1.0,0,1,3,15,A01
202000030984,0,30,,0,1,1,0,Z01
202000030985,3,1,,15,0,0,25,A01
202000030986,2,7,,3,0,2,1,A01
202000030987,2,30,,1,0,0,1,A01
202000030988,1,7,,1,1,1,1,A01
202000030989,0,7,,8,0,1,19,A01
202000030990,2,7,,0,2,1,1,A01
202000030990,3,2,,0,2,8,1,B01
202000030991,2,7,,12,0,2,1,A01
202000030992,1,7,,0,1,3,16,A01
202000030993,2,7,,2,0,1,1,A01
202000030994,1,10,,0,1,1,2,B01
202000030995,1,7,,0,2,5,9,B01
202000030995,2,33,,0,2,1,1,A01
202000030996,1,37,1.0,0,1,5,23,A01
202000030997,1,30,,0,1,1,1,A01
202000030998,2,7,,0,2,1,15,B01
202000030998,2,30,,0,2,2,1,A01
202000030999,1,50,,0,0,1,1,A01
202000031000,1,7,,0,2,3,1,A01
202000031000,1,7,,0,2,2,1,C01
202000031000,1,7,,0,2,1,1,B01
202000031001,1,7,,0,2,2,2,A01
202000031001,1,7,,0,2,5,23,B01
202000031002,2,30,,0,2,6,1,B01
202000031002,2,7,,0,2,1,1,A01
202000031003,1,7,,0,1,3,1,A01
202000031004,2,2,,0,2,4,23,B01
202000031004,2,7,,0,2,1,1,A01
202000031004,2,7,,0,2,4,23,C01
202000031005,1,7,,0,2,1,2,A01
202000031005,1,32,,0,0,4,2,B01
202000031005,1,37,1.0,0,0,6,0,C01
202000031006,1,7,,0,0,1,15,A01
202000031006,2,7,,0,1,9,1,B01
202000031007,2,3,,2,0,1,14,A01
202000031008,-1,30,,0,2,6,0,B01
202000031008,-1,7,,0,2,2,14,A01
202000031009,3,34,,0,1,1,1,A01
202000031010,1,7,,1,0,5,2,A01
202000031010,1,30,,0,2,1,2,B01
202000031011,2,34,,0,2,6,1,B01
202000031011,1,7,,0,2,3,15,A01
202000031012,2,7,,0,2,1,1,B01
202000031012,1,7,,0,2,1,13,A01
202000031013,2,7,,0,0,0,0,A01
202000031014,0,7,,0,9,1,1,A01
202000031015,2,7,,0,0,6,1,A01
202000031015,2,10,,0,2,1,1,B01
202000031016,1,7,,0,0,9,1,A01
202000031017,2,33,,0,0,0,1,A01
202000031018,2,7,,0,1,2,1,A01
202000031019,0,7,,1,1,1,1,A01
202000031020,2,33,,0,2,1,1,A01
202000031020,1,7,,0,2,1,1,B01
202000031021,2,7,,0,2,8,5,A01
202000031021,1,7,,1,2,3,1,B01
202000031022,2,7,,13,0,2,1,A01
202000031023,1,33,,11,0,1,17,A01
202000031024,2,10,,0,0,8,1,A01
202000031025,2,7,,0,9,6,1,A01
202000031025,1,2,,0,2,3,13,B01
202000031026,1,2,,0,1,4,26,A01
202000031026,1,7,,0,2,0,1,B01
202000031027,1,1,,1,0,1,1,B01
202000031028,2,0,,0,2,0,-1,B01
202000031028,2,33,,0,2,0,0,A01
202000031029,2,7,,6,0,1,13,A01
202000031030,1,7,,0,2,1,1,A01
202000031030,2,7,,0,2,3,19,B01
202000031031,1,7,,0,2,8,11,Z01
202000031031,1,7,,3,2,7,1,A01
202000031032,2,15,,0,2,2,12,B01
202000031032,2,7,,0,2,8,1,A01
202000031033,1,10,,0,2,1,1,A01
202000031034,2,33,,0,2,1,1,A01
202000031035,3,32,,0,0,0,26,A01
202000031036,1,7,,0,2,3,15,A01
202000031036,1,2,,0,2,1,3,B01
202000031037,3,7,,0,2,2,15,A01
202000031037,3,7,,0,2,3,16,B01
202000031038,1,7,,0,2,4,2,B01
202000031038,1,7,,0,2,1,2,A01
202000031039,3,7,,0,2,5,7,A01
202000031039,3,7,,0,2,1,15,B01
202000031040,1,33,,0,2,1,17,A01
202000031040,1,7,,0,2,8,15,B01
202000031041,2,7,,0,2,2,15,A01
202000031041,1,32,,0,2,1,1,B01
202000031042,2,30,,14,0,1,26,A01
202000031043,2,7,,0,9,1,1,A01
202000031043,2,1,,0,2,8,25,B01
202000031044,2,7,,0,2,1,9,A01
202000031044,2,1,,0,2,4,9,B01
202000031045,1,7,,0,1,3,15,A01
202000031046,3,7,,0,-1,3,1,A01
202000031046,3,40,,0,2,2,1,B01
202000031047,2,7,,0,2,2,15,A01
202000031047,1,2,,0,2,1,1,B01
202000031048,2,7,,3,0,1,1,A01
202000031049,3,7,,0,2,6,1,B01
202000031049,3,33,,0,2,1,1,A01
202000031050,2,2,,0,2,1,1,B01
202000031050,1,7,,0,2,2,15,A01
202000031051,2,7,,0,2,1,1,B01
202000031051,1,7,,0,2,1,1,A01
202000031052,0,7,,0,2,2,1,A01
202000031052,0,7,,0,2,1,15,B01
202000031053,0,34,,0,0,0,26,A01
202000031054,1,31,,0,2,2,0,A01
202000031054,3,99,,0,2,0,0,Z01
202000031055,1,7,,0,2,2,1,A01
202000031055,2,30,,0,2,1,15,B01
202000031056,1,7,,0,1,3,1,A01
202000031057,0,10,,0,2,2,16,B01
202000031057,3,1,,0,2,1,7,A01
202000031058,2,10,,0,1,2,16,A01
202000031059,2,7,,0,1,1,1,A01
202000031060,3,33,,0,2,3,1,B01
202000031060,3,7,,0,2,1,15,A01
202000031061,1,7,,4,0,1,1,A01
202000031062,3,1,,0,2,1,1,B01
202000031062,3,7,,0,2,3,15,A01
202000031063,2,1,,0,2,7,19,A01
202000031063,2,2,,0,2,1,1,B01
202000031064,1,33,,0,2,1,19,B01
202000031064,1,7,,0,2,8,1,A01
202000031065,2,2,,2,0,1,1,A01
202000031066,1,7,,0,2,1,5,A01
202000031066,2,7,,0,2,1,1,B01
202000031067,2,7,,0,0,9,1,A01
202000031068,1,7,,0,2,2,26,B01
202000031068,1,1,,0,2,1,21,A01
202000031069,2,2,,0,0,8,1,A01
202000031070,2,7,,0,1,1,1,A01
202000031071,2,7,,8,0,2,0,A01
202000031072,1,36,,6,0,1,0,A01
202000031073,3,33,,1,0,1,1,A01
202000031074,0,33,,6,0,1,0,A01
202000031075,0,7,,0,2,1,9,A01
202000031075,0,7,,8,0,2,1,B01
202000031076,3,7,,0,2,1,1,A01
202000031076,3,33,,0,2,8,1,B01
202000031077,1,7,,2,0,1,1,A01
202000031078,2,7,,0,2,7,19,B01
