Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
200800027937,0,7,0,0,2,2,1,A01
200800027937,0,10,0,0,2,3,16,B02
200800027938,0,7,0,0,2,8,15,A01
200800027938,0,30,0,0,2,1,1,B02
200800027939,0,7,0,0,2,1,9,A01
200800027939,0,2,0,0,2,7,1,B02
200800027940,0,7,0,0,2,2,1,A01
200800027940,0,7,0,0,2,8,15,B02
200800027941,0,7,0,13,0,3,13,A01
200800027942,0,7,0,0,2,3,15,A01
200800027942,0,7,0,0,2,6,1,B02
200800027943,0,7,0,0,2,3,15,A01
200800027943,0,33,0,0,2,5,17,B02
200800027944,0,7,0,0,0,3,10,A01
200800027944,0,33,0,0,2,1,1,B02
200800027945,0,7,0,13,0,2,1,A01
200800027946,0,7,0,0,0,1,15,A01
200800027946,0,1,0,0,0,8,1,B02
200800027947,0,7,0,0,2,3,19,A01
200800027947,0,2,0,0,2,1,1,B02
200800027948,0,7,0,0,2,3,13,A01
200800027948,0,7,0,0,2,3,1,B02
200800027949,0,13,0,0,2,3,13,A01
200800027949,0,13,0,0,2,1,0,B02
200800027950,0,7,0,0,2,1,1,B02
200800027950,0,30,0,0,2,8,1,A01
200800027951,0,33,0,0,2,1,1,A01
200800027951,0,7,0,0,2,3,1,B02
200800027952,0,33,0,13,0,1,1,A01
200800027953,0,7,0,0,2,7,21,A01
200800027953,0,14,0,0,2,1,1,B02
200800027954,0,7,0,0,2,1,1,A01
200800027954,0,7,0,0,2,8,19,B02
200800027955,0,7,0,0,1,1,1,A01
200800027956,0,33,0,0,2,1,13,A01
200800027956,0,7,0,0,2,3,1,B02
200800027957,0,30,0,12,0,2,1,A01
200800027958,0,2,0,3,0,1,15,A01
200800027959,0,10,0,0,2,1,1,A01
200800027959,0,7,0,0,2,8,1,B02
200800027959,0,7,0,0,2,1,1,C03
200800027960,0,7,0,0,2,1,1,B02
200800027960,0,7,0,0,2,8,1,A01
200800027961,0,7,0,0,2,2,1,A01
200800027961,0,1,0,0,2,1,5,B02
200800027962,0,30,0,0,2,5,6,A01
200800027962,0,7,0,0,2,3,15,B02
200800027963,0,7,0,14,0,2,21,B02
200800027963,0,7,0,14,0,2,21,C03
200800027963,0,7,0,0,0,2,21,A01
200800027964,0,7,0,0,1,1,1,A01
200800027965,0,7,0,0,2,7,15,A01
200800027965,0,2,0,0,2,1,1,B02
200800027966,0,10,0,0,2,2,15,A01
200800027966,0,31,0,0,2,1,1,B02
200800027967,0,7,0,8,0,3,17,A01
200800027968,0,31,0,9,0,1,19,A01
200800027969,0,7,0,0,2,1,1,A01
200800027969,0,1,0,0,2,8,15,B02
200800027970,0,7,0,1,0,1,1,A01
200800027970,0,7,0,0,2,4,23,B02
200800027971,0,7,0,0,0,0,0,A01
200800027972,0,7,0,0,2,8,1,A01
200800027972,0,7,0,0,2,3,15,B02
200800027973,0,7,0,0,2,1,13,A01
200800027973,0,7,0,0,2,3,1,B02
200800027974,0,7,0,2,0,1,1,A01
200800027975,0,30,0,0,2,2,15,A01
200800027975,0,7,0,0,2,2,1,B02
200800027976,0,31,0,0,2,1,1,A01
200800027976,0,7,0,0,2,3,16,B02
200800027977,0,30,0,0,0,0,1,A01
200800027978,0,7,0,0,0,8,15,A01
200800027978,0,30,0,0,2,1,17,B02
200800027979,0,30,0,0,2,1,13,A01
200800027979,0,7,0,0,2,3,1,B02
200800027980,0,30,0,0,2,1,17,A01
200800027980,0,7,0,0,2,3,15,B02
200800027981,0,7,0,0,2,1,13,A01
200800027981,0,2,0,0,2,1,1,B02
200800027981,0,7,0,0,2,1,1,C03
200800027982,0,2,0,8,0,1,14,A01
200800027983,0,33,0,0,2,1,17,A01
200800027983,0,7,0,0,2,8,15,B02
200800027984,0,7,0,2,0,7,17,A01
200800027985,0,30,0,0,0,7,14,A01
200800027986,0,33,0,16,0,7,1,A01
200800027987,0,7,0,0,2,7,19,B02
200800027987,0,7,0,0,2,1,1,A01
200800027988,0,7,0,0,2,3,19,A01
200800027988,0,7,0,0,2,1,1,B02
200800027989,0,7,0,0,2,3,1,A01
200800027989,0,1,0,0,2,1,13,B02
200800027990,0,1,0,0,2,1,19,A01
200800027990,0,20,0,0,2,2,1,B02
200800027991,0,7,0,0,2,3,13,A01
200800027991,0,7,0,0,2,6,1,B02
200800027992,0,7,0,0,0,3,1,A01
200800027992,0,14,0,0,0,3,1,B02
200800027993,0,7,0,0,2,3,1,A01
200800027993,0,30,0,0,2,8,1,B02
200800027994,0,7,0,0,2,3,1,A01
200800027994,0,2,0,0,2,1,19,B02
200800027995,0,7,0,0,2,5,15,A01
200800027995,0,30,0,0,2,1,1,B02
200800027996,0,31,0,0,0,0,1,A01
200800027997,0,31,0,0,2,1,1,A01
200800027997,0,7,0,0,2,3,15,B02
200800027998,0,7,0,0,0,2,0,A01
200800027999,0,7,0,5,0,9,19,A01
200800028000,0,2,0,0,2,1,1,A01
200800028000,0,7,0,0,2,8,1,B02
200800028001,0,7,0,0,2,2,13,A01
200800028001,0,7,0,0,2,2,1,B02
200800028002,0,7,0,0,2,1,17,A01
200800028002,0,10,0,0,2,1,1,B02
200800028003,0,7,0,13,0,1,1,A01
200800028004,0,7,0,13,0,1,1,A01
200800028005,0,1,0,0,2,4,11,A01
200800028005,0,7,0,0,2,2,1,B02
200800028006,0,7,0,0,2,8,9,A01
200800028006,0,2,0,0,2,1,1,B02
200800028007,0,7,0,0,0,1,13,A01
200800028007,0,7,0,0,0,2,1,B02
200800028008,0,33,0,16,0,0,0,A01
200800028009,0,33,0,0,2,1,1,A01
200800028009,0,21,0,0,2,6,15,B02
200800028010,0,7,0,0,0,8,0,A01
200800028011,0,1,0,0,2,2,1,A01
200800028012,0,7,0,13,0,1,1,A01
200800028013,0,10,0,3,0,2,0,A01
200800028014,0,36,0,8,0,2,1,A01
200800028015,0,33,0,0,2,1,17,A01
200800028015,0,17,0,0,0,8,15,B02
200800028016,0,7,0,0,2,2,1,A01
200800028016,0,1,0,0,0,3,1,B02
200800028017,0,7,0,0,2,3,21,A01
200800028018,0,7,0,0,2,2,1,A01
200800028018,0,2,0,0,2,1,13,B02
200800028019,0,7,0,0,2,5,15,A01
200800028019,0,7,0,0,2,1,1,B02
200800028019,0,7,0,0,2,1,1,C03
200800028020,0,33,0,0,2,1,1,A01
200800028020,0,7,0,0,2,8,1,B02
200800028021,0,33,0,0,2,8,17,A01
200800028021,0,7,0,0,2,8,1,B02
200800028022,0,33,0,0,2,1,1,A01
200800028022,0,7,0,0,2,6,15,B02
200800028023,0,7,0,0,2,0,15,A01
200800028023,0,33,0,0,2,0,1,B02
200800028024,0,7,0,16,0,9,1,A01
200800028025,0,7,0,13,0,1,1,A01
200800028026,0,2,0,1,2,2,15,A01
200800028026,0,7,0,0,2,2,1,B02
200800028026,0,7,0,0,2,8,23,C03
200800028027,0,7,0,0,2,1,6,A01
200800028027,0,14,0,0,2,1,1,B02
200800028028,0,7,0,0,2,3,17,A01
200800028028,0,7,0,0,0,6,1,B02
200800028029,0,7,0,0,2,3,13,A01
200800028029,0,7,0,0,2,1,1,B02
200800028030,0,7,0,0,2,1,13,A01
200800028030,0,7,0,0,2,1,1,B02
200800028031,0,16,0,1,2,2,1,A01
200800028031,0,14,0,1,2,5,24,C03
200800028031,0,14,0,0,2,5,23,D04
200800028032,0,20,0,0,2,7,16,A01
200800028032,0,7,0,0,2,1,1,B02
200800028033,0,7,0,0,2,2,17,A01
200800028033,0,2,0,0,2,9,10,B02
200800028034,0,7,0,0,2,3,9,A01
200800028034,0,31,0,0,2,1,1,B02
200800028035,0,14,0,0,2,6,13,A01
200800028035,0,7,0,0,2,5,17,B02
200800028036,0,30,0,6,0,1,14,A01
200800028037,0,7,0,8,2,8,19,A01
200800028037,0,7,0,0,2,1,1,B02
200800028038,0,7,0,0,1,3,2,A01
200800028039,0,7,0,0,2,1,1,A01
200800028039,0,1,0,0,2,8,1,B02
200800028040,0,14,0,0,0,0,23,A01
200800028040,0,7,0,0,2,1,2,C03
200800028041,0,7,0,0,2,2,15,A01
200800028041,0,30,0,0,2,1,1,B02
200800028042,0,7,0,0,9,1,1,A01
200800028042,0,1,0,0,2,4,1,B02
200800028043,0,14,0,0,2,1,1,A01
200800028043,0,10,0,0,2,4,1,B02
200800028043,0,7,0,0,2,4,1,C03
200800028043,0,10,0,0,2,4,1,D04
200800028043,0,7,0,0,0,4,1,E05
200800028044,0,2,0,0,2,1,1,A01
200800028044,0,7,0,0,2,3,15,B02
200800028045,0,1,0,0,0,4,1,B02
200800028045,0,7,0,0,9,3,9,A01
200800028046,0,7,0,0,1,3,13,A01
200800028046,0,1,0,0,2,7,1,B02
200800028047,0,10,0,0,2,3,17,A01
200800028047,0,30,0,0,2,6,0,B02
200800028048,0,33,0,0,2,1,13,A01
200800028048,0,7,0,0,2,1,1,B02
200800028049,0,7,0,0,2,2,1,A01
200800028049,0,1,0,0,0,4,1,B02
200800028050,0,31,0,0,2,1,9,A01
200800028050,0,30,0,0,0,1,1,B02
200800028051,0,33,0,2,2,7,17,A01
200800028052,0,7,0,0,2,1,1,A01
200800028052,0,7,0,0,2,1,1,B02
200800028053,0,7,0,0,2,3,1,A01
200800028053,0,7,0,0,2,5,15,B02
200800028054,0,10,0,0,2,0,2,A01
200800028054,0,30,0,0,2,0,2,B02
200800028055,0,10,0,0,2,3,21,A01
200800028055,0,7,0,0,2,3,21,B02
200800028056,0,33,0,15,0,7,1,A01
200800028057,0,7,0,13,0,1,1,A01
200800028058,0,1,0,1,0,1,1,A01
200800028059,0,7,0,0,2,1,15,A01
200800028059,0,2,0,0,2,7,1,B02
200800028060,0,10,0,0,1,6,4,A01
200800028061,0,7,0,7,2,5,1,B02
200800028061,0,7,0,0,2,2,1,A01
200800028062,0,7,0,13,0,2,13,A01
200800028063,0,7,0,0,1,1,16,A01
200800028063,0,10,0,0,2,7,1,B02
200800028064,0,31,0,0,2,1,13,A01
200800028064,0,7,0,0,2,2,21,B02
200800028065,0,7,0,0,2,3,13,A01
200800028065,0,7,0,0,2,3,1,B02
200800028065,0,7,0,0,2,1,1,C03
200800028066,0,1,0,6,0,1,1,A01
200800028067,0,7,0,0,2,3,19,A01
200800028067,0,7,0,0,2,1,1,B02
200800028068,0,33,0,0,0,8,1,A01
200800028069,0,33,0,16,0,8,1,A01
200800028069,0,33,0,16,0,8,1,B02
200800028070,0,7,0,0,2,2,15,A01
200800028070,0,7,0,0,2,1,1,B02
200800028071,0,7,0,0,2,1,1,A01
200800028071,0,7,0,0,2,8,19,B02
200800028072,0,7,0,13,0,1,1,A01
200800028073,0,7,0,0,2,1,15,A01
200800028073,0,30,0,0,2,1,1,B02
200800028074,0,10,0,0,2,4,15,A01
200800028074,0,30,0,0,2,1,17,B02
200800028075,0,7,0,0,2,8,15,A01
200800028075,0,7,0,0,2,1,1,B02
200800028076,0,7,0,0,2,2,0,A01
200800028076,0,7,0,0,2,2,0,B02
200800028076,0,7,0,0,2,1,0,C03
200800028077,0,7,0,0,1,2,1,A01
200800028078,0,7,0,0,1,7,1,A01
200800028079,0,7,0,0,2,9,13,A01
200800028079,0,7,0,0,2,8,1,B02
200800028080,0,33,0,13,0,0,1,A01
200800028081,0,7,0,0,2,1,1,B02
200800028081,0,7,0,0,0,8,19,A01
200800028082,0,1,0,0,2,1,15,A01
200800028082,0,7,0,0,2,2,1,B02
200800028083,0,7,0,13,0,1,14,A01
200800028084,0,30,0,0,0,2,19,A01
200800028084,0,7,0,0,2,1,1,B02
200800028085,0,33,0,13,0,2,1,A01
200800028086,0,10,0,0,2,1,1,A01
200800028086,0,17,0,0,0,6,9,B02
200800028087,0,7,0,8,0,1,1,A01
200800028088,0,1,0,0,0,1,21,A01
200800028089,0,7,0,0,2,2,1,A01
200800028089,0,1,0,0,2,8,9,B02
200800028090,0,7,0,1,0,2,1,A01
200800028090,0,7,0,0,0,3,23,B02
200800028091,0,7,0,0,2,1,1,A01
200800028091,0,7,0,0,2,1,1,B02
200800028092,0,7,0,0,2,5,15,A01
200800028092,0,30,0,0,2,1,1,B02
200800028093,0,7,0,0,0,3,19,A01
200800028093,0,7,0,0,0,1,1,B02
200800028094,0,7,0,13,0,1,1,A01
200800028095,0,7,0,0,2,8,19,B02
200800028095,0,7,0,0,2,8,1,A01
200800028096,0,7,0,0,2,1,5,A01
200800028096,0,7,0,0,2,1,1,B02
200800028097,0,10,0,8,0,3,1,A01
200800028098,0,30,0,0,0,3,1,A01
200800028099,0,33,0,0,0,1,1,A01
200800028100,0,2,0,13,0,7,13,A01
200800028101,0,7,0,2,0,1,1,A01
200800028102,0,17,0,3,0,1,1,A01
200800028103,0,14,0,6,0,1,1,A01
200800028104,0,7,0,13,0,2,1,A01
200800028105,0,7,0,13,0,1,13,A01
200800028106,0,10,0,13,0,1,0,A01
200800028107,0,7,0,0,2,3,13,A01
200800028107,0,7,0,0,2,3,1,B02
200800028107,0,7,0,0,2,8,1,C03
200800028108,0,7,0,9,0,3,1,A01
200800028109,0,7,0,0,2,3,15,A01
200800028109,0,33,0,0,2,2,17,B02
200800028110,0,7,0,0,2,1,1,A01
200800028110,0,7,0,0,2,1,1,B02
200800028111,0,33,0,0,0,3,1,A01
200800028111,0,33,0,3,0,3,1,B02
200800028112,0,7,0,13,0,2,1,A01
200800028113,0,7,0,0,2,3,18,A01
200800028113,0,7,0,0,2,2,20,B02
200800028114,0,7,0,0,1,8,15,A01
200800028115,0,7,0,0,2,2,20,A01
200800028115,0,10,0,0,2,3,1,B02
200800028116,0,7,0,2,0,2,1,A01
200800028117,0,33,0,0,0,1,17,A01
200800028117,0,7,0,0,0,8,0,B02
200800028118,0,7,0,0,2,3,1,A01
200800028118,0,7,0,0,0,0,0,B02
200800028119,0,31,0,0,2,1,1,A01
200800028119,0,7,0,0,2,5,15,B02
200800028120,0,7,0,0,2,3,1,A01
200800028120,0,7,0,0,2,3,15,B02
200800028121,0,10,0,0,2,8,9,A01
200800028121,0,32,0,0,2,1,1,B02
200800028122,0,7,0,0,2,2,1,B02
200800028122,0,7,0,0,2,3,15,A01
200800028123,0,7,0,1,0,1,2,A01
200800028123,0,7,0,0,2,6,2,B02
200800028124,0,7,0,0,2,8,1,A01
200800028124,0,7,0,0,2,1,19,B02
200800028125,0,7,0,0,2,3,13,A01
200800028125,0,17,0,0,2,3,1,B02
200800028126,0,7,0,0,2,8,0,A01
200800028126,0,7,0,0,2,1,1,B02
200800028127,0,7,0,6,0,2,0,A01
200800028128,0,30,0,0,0,1,0,A01
200800028129,0,7,0,6,0,1,0,A01
200800028130,0,7,0,0,2,7,0,A01
200800028130,0,15,0,0,2,2,1,B02
200800028131,0,7,0,0,2,1,9,A01
200800028131,0,2,0,0,2,1,1,B02
200800028132,0,7,0,0,2,3,16,A01
200800028132,0,33,0,0,2,8,1,B02
200800028133,0,3,0,2,0,1,1,A01
200800028134,0,2,0,0,2,1,13,A01
200800028134,0,10,0,0,2,1,1,B02
200800028135,0,7,0,0,2,3,13,A01
200800028135,0,7,0,0,2,3,1,B02
200800028136,0,33,0,0,2,4,10,A01
200800028136,0,7,0,0,2,1,1,B02
200800028137,0,7,0,0,1,2,1,A01
200800028138,0,30,0,10,0,3,1,A01
200800028139,0,33,0,13,0,1,14,A01
200800028140,0,7,0,0,0,1,13,A01
200800028140,0,7,0,0,0,6,1,B02
200800028140,0,7,0,0,0,1,1,C03
200800028141,0,7,0,0,2,3,13,A01
200800028141,0,7,0,0,2,3,1,B02
200800028142,0,33,0,8,0,0,1,A01
200800028143,0,7,0,2,0,9,14,A01
200800028144,0,7,0,0,2,3,1,A01
200800028144,0,7,0,0,2,3,1,B02
200800028145,0,14,0,0,9,1,1,A01
200800028145,0,1,0,0,2,1,15,B02
200800028146,0,7,0,0,1,2,1,A01
200800028147,0,2,0,7,0,0,1,A01
200800028148,0,33,0,2,0,7,0,A01
200800028149,0,30,0,0,0,8,1,A01
200800028150,0,34,0,15,0,8,1,A01
200800028151,0,7,0,0,2,7,15,A01
200800028151,0,1,0,0,2,1,1,B02
200800028152,0,10,0,0,2,3,1,A01
200800028152,0,7,0,0,2,3,13,B02
200800028153,0,99,0,0,2,1,5,A01
200800028153,0,7,0,0,2,8,1,B02
200800028154,0,7,0,0,0,0,19,B02
200800028154,0,7,0,0,0,9,1,A01
200800028155,0,7,0,0,2,3,13,A01
200800028155,0,7,0,0,2,3,1,B02
200800028156,0,7,0,13,0,3,1,A01
200800028157,0,7,0,0,2,1,0,A01
200800028157,0,1,0,0,2,2,19,B02
200800028158,0,7,0,0,2,3,13,A01
200800028158,0,7,0,0,2,3,1,B02
200800028159,0,30,0,8,0,1,1,A01
200800028160,0,7,0,0,1,1,1,A01
200800028161,0,7,0,0,2,3,13,A01
200800028161,0,7,0,0,2,3,1,B02
200800028162,0,7,0,0,2,1,1,A01
200800028162,0,7,0,0,2,8,19,B02
200800028163,0,7,0,0,0,7,1,A01
200800028163,0,7,0,0,0,8,19,B02
200800028164,0,7,0,0,2,7,1,A01
200800028164,0,2,0,0,2,7,19,B02
200800028165,0,16,0,0,0,0,1,A01
200800028165,0,7,0,0,2,6,1,C03
200800028165,0,33,0,0,2,8,1,D04
200800028166,0,7,0,0,2,2,15,A01
200800028166,0,7,0,0,2,1,1,B02
200800028167,0,30,0,0,0,8,1,A01
200800028168,0,7,0,0,2,6,2,A01
200800028168,0,33,0,0,2,1,2,B02
200800028169,0,33,0,13,0,9,1,A01
200800028170,0,17,0,1,0,2,14,A01
200800028170,0,7,0,0,2,6,23,B02
200800028171,0,7,0,16,0,1,1,A01
200800028172,0,7,0,0,2,3,1,B02
200800028172,0,7,0,0,2,7,19,A01
200800028173,0,1,0,0,2,4,1,A01
200800028173,0,38,0,0,2,2,1,B02
200800028174,0,30,0,6,0,1,1,A01
200800028175,0,33,0,13,0,1,1,A01
200800028176,0,31,0,0,2,1,1,A01
200800028176,0,7,0,0,0,5,1,B02
200800028177,0,33,0,0,2,1,1,A01
200800028177,0,7,0,0,2,5,19,B02
200800028178,0,7,0,0,0,2,0,A01
200800028179,0,33,0,0,5,1,1,A01
200800028180,0,7,0,8,0,8,1,A01
200800028181,0,33,0,0,2,1,1,A01
200800028181,0,7,0,0,2,3,10,B02
200800028182,0,10,0,0,2,2,1,A01
200800028182,0,10,0,0,2,2,1,B02
200800028182,0,10,0,0,2,1,1,C03
200800028183,0,7,0,0,2,3,17,A01
200800028183,0,7,0,0,2,3,1,B02
200800028183,0,7,0,0,2,8,1,C03
200800028184,0,2,0,0,1,1,1,A01
200800028185,0,7,0,0,2,7,17,A01
200800028185,0,21,0,0,2,8,15,B02
200800028186,0,7,0,0,2,1,17,A01
200800028186,0,14,0,0,2,1,1,B02
200800028187,0,7,0,0,2,7,15,A01
200800028187,0,33,0,0,2,1,1,B02
200800028188,0,7,0,0,2,3,13,A01
200800028188,0,7,0,0,2,3,1,B02
200800028189,0,7,0,0,2,7,13,A01
200800028189,0,10,0,0,2,1,1,B02
200800028190,0,7,0,0,2,1,1,A01
200800028190,0,32,0,0,2,7,19,B02
200800028191,0,14,0,0,2,3,1,A01
200800028191,0,7,0,0,2,1,13,B02
200800028192,0,7,0,2,0,1,0,A01
200800028193,0,7,0,13,0,1,1,A01
200800028194,0,33,0,0,6,2,1,A01
200800028195,0,33,0,0,0,1,1,A01
200800028196,0,7,0,0,2,3,13,A01
200800028196,0,7,0,0,2,3,1,B02
200800028197,0,7,0,13,0,9,1,A01
200800028198,0,10,0,0,2,8,17,A01
200800028198,0,33,0,0,2,7,17,B02
200800028199,0,7,0,0,2,3,1,A01
200800028200,0,17,0,0,0,1,1,A01
200800028200,0,7,0,0,0,1,13,B02
200800028201,0,10,0,0,2,1,1,A01
200800028201,0,14,0,0,2,7,1,B02
200800028202,0,7,0,2,0,3,14,A01
200800028203,0,7,0,0,2,2,17,A01
200800028203,0,1,0,0,2,8,1,B02
200800028203,0,1,0,0,2,8,1,C03
200800028203,0,1,0,0,2,8,1,D04
200800028204,0,7,0,9,0,1,1,A01
200800028205,0,2,0,6,2,7,17,A01
200800028205,0,2,0,0,2,8,1,B02
200800028206,0,7,0,0,2,3,15,A01
200800028206,0,33,0,0,2,1,17,B02
200800028207,0,33,0,12,0,1,15,A01
200800028208,0,7,0,0,1,3,15,A01
200800028209,0,7,0,0,0,1,13,A01
200800028209,0,7,0,0,2,1,1,B02
200800028210,0,7,0,0,2,7,15,A01
200800028210,0,7,0,0,2,1,1,B02
200800028210,0,7,0,0,0,0,23,C03
200800028211,0,30,0,0,0,8,15,A01
200800028211,0,30,0,0,2,1,17,B02
200800028212,0,30,0,0,2,7,2,A01
200800028212,0,30,0,0,2,8,2,B02
200800028213,0,7,0,0,1,7,1,A01
200800028214,0,7,0,0,2,2,1,A01
200800028214,0,7,0,0,0,8,15,B02
200800028215,0,15,0,8,0,3,1,A01
200800028216,0,33,0,16,0,1,17,A01
200800028217,0,7,0,0,2,3,13,A01
200800028217,0,7,0,0,2,1,0,B02
200800028218,0,7,0,0,2,2,15,A01
200800028218,0,7,0,0,2,2,1,B02
200800028219,0,7,0,0,2,1,1,A01
200800028219,0,2,0,0,2,7,0,B02
200800028220,0,7,0,0,2,1,13,A01
200800028220,0,10,0,0,2,3,1,B02
200800028220,0,10,0,0,2,3,1,C03
200800028221,0,2,0,1,0,1,2,A01
200800028221,0,7,0,0,2,6,24,B02
200800028222,0,7,0,0,2,0,15,A01
200800028222,0,7,0,0,2,1,0,B02
200800028223,0,3,0,0,2,8,19,A01
200800028223,0,15,0,0,2,1,1,B02
200800028224,0,7,0,2,0,8,0,A01
200800028225,0,7,0,0,2,3,15,A01
200800028225,0,2,0,0,2,1,1,B02
200800028226,0,7,0,0,2,3,1,A01
200800028226,0,7,0,0,2,7,0,B02
200800028227,0,7,0,0,2,3,5,A01
200800028227,0,10,0,0,2,3,5,B02
200800028227,0,7,0,0,2,8,5,C03
200800028227,0,15,0,0,2,6,2,D04
200800028228,0,7,0,2,0,1,1,A01
200800028229,0,7,0,0,2,7,13,A01
200800028229,0,7,0,0,2,1,1,B02
200800028230,0,7,0,2,0,2,1,A01
200800028231,0,7,0,0,1,1,1,A01
200800028232,0,7,0,13,0,1,1,A01
200800028233,0,7,0,0,1,2,1,A01
200800028234,0,33,0,0,2,0,1,A01
200800028234,0,7,0,0,2,6,15,B02
200800028235,0,7,0,0,0,0,10,A01
200800028235,0,2,0,0,2,0,1,B02
200800028236,0,7,0,0,2,1,13,A01
200800028236,0,10,0,0,2,8,1,B02
200800028237,0,33,0,0,0,0,16,A01
200800028238,0,33,0,0,2,2,17,A01
200800028238,0,7,0,0,2,4,15,B02
200800028239,0,7,0,0,1,1,1,A01
200800028240,0,7,0,0,1,3,21,A01
200800028241,0,32,0,0,2,1,1,B02
200800028241,0,7,0,0,2,8,15,A01
200800028242,0,7,0,0,1,2,1,A01
200800028243,0,7,0,0,1,1,1,A01
200800028244,0,7,0,2,0,7,17,A01
200800028245,0,7,0,0,0,3,1,B02
200800028245,2,7,0,0,0,2,1,A01
200800028246,0,7,0,0,0,9,1,A01
200800028247,0,33,0,0,2,1,17,A01
200800028247,0,32,0,0,2,1,17,B02
200800028247,0,7,0,0,0,0,1,C03
200800028248,0,7,0,0,2,2,15,A01
200800028248,0,1,0,0,2,1,1,B02
200800028249,0,7,0,0,2,3,1,A01
200800028249,0,7,0,0,2,1,1,B02
200800028250,0,7,0,8,0,9,1,A01
200800028251,0,7,0,6,0,3,17,A01
200800028252,0,7,0,2,0,1,1,A01
200800028253,0,7,0,2,0,1,14,A01
200800028254,0,7,0,0,2,2,9,A01
200800028254,0,33,0,0,2,7,1,B02
200800028255,0,7,0,2,0,3,13,A01
200800028256,0,7,0,0,0,1,1,A01
200800028257,0,30,0,0,2,3,13,A01
200800028257,0,7,0,0,2,8,1,B02
200800028258,0,7,0,0,0,0,0,A01
200800028258,0,7,0,0,2,3,0,B02
200800028259,0,7,0,0,2,1,11,A01
200800028259,0,7,0,0,2,1,1,B02
200800028260,0,7,0,0,1,1,13,A01
200800028261,0,33,0,0,0,7,0,A01
200800028262,0,10,0,2,0,1,14,A01
200800028263,0,1,0,13,0,1,13,A01
200800028264,0,2,0,0,0,0,1,A01
200800028265,0,7,0,0,2,3,2,A01
200800028265,0,7,0,0,2,2,16,B02
200800028266,0,2,0,0,2,1,21,A01
200800028266,0,7,0,0,0,8,15,B02
200800028267,0,33,0,0,2,1,21,A01
200800028267,0,7,0,0,2,3,19,B02
200800028268,0,2,0,0,2,3,17,A01
200800028268,0,7,0,0,2,3,15,B02
200800028269,0,7,0,0,2,1,13,A01
200800028269,0,7,0,0,2,1,1,B02
200800028270,0,7,0,0,2,4,13,A01
200800028270,0,7,0,13,2,3,21,B02
200800028271,0,7,0,0,1,1,1,A01
200800028272,0,7,0,13,0,9,1,A01
200800028273,0,32,0,0,2,1,13,A01
200800028273,0,7,0,0,2,2,1,B02
200800028274,0,7,0,0,2,1,17,A01
200800028274,0,7,0,0,0,6,15,B02
200800028275,0,7,0,0,2,3,1,B02
200800028275,0,7,0,0,2,7,15,A01
200800028276,0,17,0,0,2,2,15,A01
200800028276,0,7,0,0,2,1,1,B02
200800028277,0,33,0,0,2,3,17,A01
200800028277,0,7,0,0,2,8,1,B02
200800028278,0,17,0,0,2,6,13,A01
200800028278,0,17,0,0,2,1,1,B02
200800028279,0,10,0,2,0,7,14,A01
200800028280,0,7,0,13,0,1,1,A01
200800028281,0,7,0,0,1,1,1,A01
200800028282,0,7,0,0,2,7,1,A01
200800028282,0,14,0,0,2,2,15,B02
200800028283,0,10,0,0,1,7,17,A01
200800028284,0,7,0,0,2,7,1,A01
200800028284,0,7,0,0,2,1,1,B02
200800028285,0,7,0,6,0,3,1,A01
200800028286,0,1,0,12,0,2,13,A01
200800028287,0,7,0,0,2,3,13,A01
200800028287,0,7,0,0,2,1,1,B02
200800028287,0,7,0,0,2,1,1,C03
200800028287,0,7,0,0,2,3,1,D04
200800028288,0,33,0,6,0,1,13,A01
200800028289,0,7,0,0,2,1,1,A01
200800028289,0,14,0,0,2,1,1,B02
200800028290,0,7,0,0,0,4,16,A01
200800028290,0,7,0,0,2,1,2,B02
200800028291,0,33,0,13,0,1,17,A01
200800028292,0,7,0,2,0,8,1,A01
200800028293,0,33,0,8,0,1,1,A01
200800028294,0,7,0,0,1,1,1,A01
200800028295,0,10,0,0,2,1,13,A01
200800028295,0,7,0,0,2,1,1,B02
200800028296,0,7,0,0,2,3,5,A01
200800028296,0,7,0,0,2,3,17,B02
200800028297,0,7,0,1,2,7,1,A01
200800028297,0,7,0,0,2,2,15,B02
200800028297,0,7,0,0,2,6,0,C03
200800028298,0,3,0,0,2,1,13,A01
200800028298,0,7,0,0,2,3,1,B02
200800028299,0,7,0,13,0,1,14,A01
200800028300,0,7,0,16,0,3,1,A01
200800028301,0,7,0,13,0,1,13,A01
200800028302,0,7,0,0,2,3,19,A01
200800028302,0,33,0,0,2,8,1,B02
200800028303,0,7,0,10,0,1,1,A01
200800028304,0,7,0,0,2,3,1,A01
200800028304,0,10,0,0,0,3,0,B02
200800028305,0,10,0,16,0,1,14,A01
200800028306,0,7,0,13,0,1,1,A01
200800028307,0,7,0,2,0,9,1,A01
200800028307,0,7,0,0,2,1,1,B02
200800028308,0,7,0,8,0,1,1,A01
200800028309,0,7,0,0,2,3,15,A01
200800028309,0,33,0,0,2,1,17,B02
200800028310,0,10,0,0,2,3,13,A01
200800028310,0,14,0,0,0,8,1,B02
200800028311,0,7,0,0,2,1,23,B02
200800028311,0,1,0,0,2,3,1,A01
200800028312,0,7,0,0,1,2,15,A01
200800028313,0,7,0,0,0,8,15,A01
200800028313,0,1,0,0,0,1,1,B02
200800028314,0,10,0,13,0,1,1,A01
