Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,gps,lat,long,dep
200800000176,8,1,31,730,2,2,1,2,6,09116,M,0.0,0.0,09
200800000177,8,1,26,1230,1,2,1,1,6,09002,M,4300100.0,187900.0,09
200800000178,8,1,3,1245,1,1,1,2,6,12225,M,0.0,0.0,12
200800000179,8,1,28,1900,5,2,1,1,1,12157,M,0.0,0.0,12
200800000180,8,1,28,1545,1,2,1,1,6,12169,M,4420200.0,233700.0,12
200800000181,8,1,20,2045,3,1,1,1,3,12119,M,4469700.0,286200.0,12
200800000182,8,1,21,1515,1,2,1,1,6,12208,M,0.0,0.0,12
200800000183,8,1,2,1515,1,1,1,1,6,12248,M,4388500.0,262200.0,12
200800000184,8,1,27,1515,1,1,1,1,6,12080,M,4392400.0,259300.0,12
200800000185,8,1,6,1515,1,1,1,1,1,32381,M,0.0,0.0,32
200800000186,8,1,9,1430,1,1,1,8,3,32381,M,0.0,0.0,32
200800000187,8,1,26,1915,5,2,1,1,6,32160,M,0.0,0.0,32
200800000188,8,1,25,800,2,1,1,5,6,32095,M,4394500.0,43400.0,32
200800000189,8,1,26,1030,1,1,1,5,6,32345,M,4399300.0,50200.0,32
200800000190,8,1,26,2215,3,1,1,5,6,32107,M,4394300.0,37400.0,32
200800000191,8,1,30,1630,1,2,1,1,3,32107,M,4396100.0,37800.0,32
200800000192,8,1,2,1400,1,1,1,1,3,32132,M,4382700.0,65300.0,32
200800000193,8,1,9,1715,2,1,1,1,1,32132,M,4385600.0,61900.0,32
200800000194,8,1,21,815,1,1,1,5,1,32208,M,4392800.0,62400.0,32
200800000195,8,1,30,1445,1,1,1,1,1,32132,M,4386100.0,66200.0,32
200800000196,8,1,12,1900,3,1,1,2,1,32304,M,4338100.0,56000.0,32
200800000197,8,1,3,1600,1,1,1,2,1,32219,M,0.0,0.0,32
200800000198,8,1,27,545,3,1,1,1,7,32319,M,0.0,0.0,32
200800000199,8,1,31,845,2,1,1,5,1,46066,M,4464100.0,123700.0,46
200800000200,8,1,25,830,3,1,1,1,6,46021,M,4458700.0,195400.0,46
200800000201,8,1,20,1500,1,1,1,1,1,46090,M,4467400.0,179500.0,46
200800000202,8,1,22,1330,1,1,1,3,6,46271,M,0.0,0.0,46
200800000203,8,1,23,745,2,1,1,5,7,46316,M,4462000.0,132200.0,46
200800000204,8,1,28,745,2,1,1,1,6,46121,M,0.0,0.0,46
200800000205,8,1,15,715,3,1,1,8,5,46145,M,4491900.0,148500.0,46
200800000206,8,1,19,2330,3,1,1,8,6,46337,M,0.0,0.0,46
200800000207,8,1,20,1845,3,1,1,1,1,65187,M,0.0,0.0,65
200800000208,8,1,15,730,5,2,1,1,6,65304,M,4347200.0,2600.0,65
200800000209,8,1,17,1145,1,2,1,2,3,65007,M,4332200.0,6600.0,65
200800000210,8,1,1,1630,1,2,1,1,6,65231,M,4306200.0,37200.0,65
200800000211,8,1,31,700,3,1,1,8,6,65437,M,0.0,0.0,65
200800000212,8,1,1,1745,2,1,1,1,1,65195,M,4280600.0,40500.0,65
200800000213,8,1,11,1900,3,1,1,4,6,65195,M,0.0,0.0,65
200800000214,8,1,16,1400,1,1,1,3,6,65465,M,0.0,0.0,65
200800000215,8,1,17,800,2,2,5,2,3,81222,M,0.0,0.0,81
200800000216,8,1,10,2200,5,2,1,8,1,81132,M,4364900.0,204500.0,81
200800000217,8,1,11,800,2,1,1,5,1,81140,M,4370000.0,186400.0,81
200800000218,8,1,28,1730,1,1,1,1,1,81131,M,4389700.0,200200.0,81
200800000219,8,1,5,1100,1,2,1,8,3,69069,M,0.0,0.0,69
200800000220,8,1,31,1015,1,1,1,1,3,81064,M,4396000.0,183300.0,81
200800000221,8,1,6,1800,5,2,1,1,6,81209,M,0.0,0.0,81
200800000222,8,1,9,1945,3,1,1,1,1,81076,M,4357300.0,188700.0,81
200800000223,8,1,11,1800,3,1,1,6,7,81032,M,0.0,0.0,81
200800000224,8,1,17,2345,3,1,1,3,7,81200,M,4351500.0,201000.0,81
200800000225,8,1,28,800,1,1,1,5,5,81054,M,4358500.0,211400.0,81
200800000226,8,1,14,1700,1,2,9,7,6,82037,M,4416900.0,153700.0,82
200800000227,8,1,11,1815,3,1,1,2,4,82134,M,4407100.0,152600.0,82
200800000228,8,1,24,1130,1,1,1,7,3,82161,M,0.0,0.0,82
200800000229,8,1,19,500,3,1,1,5,6,82075,M,4381500.0,129000.0,82
200800000230,8,1,4,1630,1,2,1,1,3,82112,M,0.0,0.0,82
200800000231,8,1,23,2330,3,1,1,1,6,82005,M,4380200.0,126600.0,82
200800000232,8,1,9,1445,1,1,1,1,1,69072,M,0.0,0.0,69
200800000233,8,1,12,1730,3,1,1,1,2,69072,M,4579900.0,474200.0,69
200800000234,8,1,26,1415,1,2,1,1,2,69271,M,0.0,0.0,69
200800000235,8,1,6,1730,3,2,2,3,2,69125,M,0.0,0.0,69
200800000236,8,1,26,1015,1,2,1,1,6,69286,M,0.0,0.0,69
200800000237,8,1,17,1430,1,2,1,1,3,69204,M,0.0,0.0,69
200800000238,8,1,24,1145,1,1,4,1,3,69298,M,0.0,0.0,69
200800000239,8,1,27,1415,1,2,1,1,6,69299,M,0.0,0.0,69
200800000240,8,1,31,2330,3,1,1,1,6,69136,M,0.0,0.0,69
200800000241,8,1,13,1430,1,1,1,1,6,69227,M,0.0,0.0,69
200800000242,8,1,22,815,1,2,1,1,6,69028,M,0.0,0.0,69
200800000243,8,1,13,1800,3,2,6,2,1,69276,M,0.0,0.0,69
200800000244,8,1,1,45,3,1,9,1,7,69137,M,0.0,0.0,69
200800000245,8,1,13,1215,1,1,1,1,3,69018,M,4615700.0,458900.0,69
200800000246,8,1,13,1345,5,2,6,1,7,69211,M,0.0,0.0,69
200800000247,8,1,4,1615,1,1,1,1,3,69157,M,4588100.0,451500.0,69
200800000248,8,1,11,1815,5,2,1,1,3,69243,M,0.0,0.0,69
200800000249,8,1,13,1,3,1,1,9,7,69075,M,0.0,0.0,69
200800000250,8,1,25,1830,3,1,1,1,3,69102,M,0.0,0.0,69
200800000251,8,1,16,1730,5,2,1,1,6,69006,M,0.0,0.0,69
200800000252,8,1,6,1700,5,2,1,1,1,01065,M,0.0,0.0,01
200800000253,8,1,3,15,5,2,1,1,6,01350,M,0.0,0.0,01
200800000254,8,1,5,1745,3,1,1,2,1,01426,M,0.0,0.0,01
200800000255,8,1,27,1600,1,1,1,1,1,01150,M,0.0,0.0,01
200800000256,8,1,13,645,3,1,1,1,6,01337,M,0.0,0.0,01
200800000257,8,1,7,345,3,1,1,3,6,01068,M,0.0,0.0,01
200800000258,8,1,16,730,3,1,1,6,1,01145,M,0.0,0.0,01
200800000259,8,1,8,1815,5,2,1,1,1,01231,M,0.0,0.0,01
200800000260,8,1,12,1300,1,1,1,8,7,01255,M,0.0,0.0,01
200800000261,8,1,5,100,3,1,1,2,1,01138,M,4583700.0,579100.0,01
