Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,gps,lat,long,dep
202000036345,20,3,11,09:55,1,2,1,1,6,12197,M,"44,0308820","2,5354010",12
202000036346,20,3,15,14:30,1,2,3,1,1,60069,M,"49,1578230","2,9525430",60
202000036347,20,3,14,17:50,1,2,2,1,3,62611,M,"50,2456218","2,8163114",62
202000036348,20,3,15,19:30,3,1,1,1,1,83096,M,"43,4664770","5,7931750",83
202000036349,20,3,14,17:55,1,1,1,2,-1,51367,M,"48,9396670","4,0320830",51
202000036350,20,3,14,16:45,1,1,1,2,7,59157,M,"50,2324380","4,1712110",59
202000036351,20,3,15,07:10,2,1,1,1,6,56144,M,"47,9682884"," -2,8242243",56
202000036352,20,3,14,10:50,1,1,3,1,3,56206,M,"47,6913945"," -2,7277203",56
202000036353,20,3,15,01:45,3,2,1,1,6,80215,M,"50,1431060","2,0114900",80
202000036354,20,3,15,12:00,1,1,1,1,7,81182,M,"43,7261890","2,3160770",81
202000036355,20,3,14,21:00,5,2,1,1,6,81037,M,"43,6303370","2,4970880",81
202000036356,20,3,13,18:50,1,1,3,1,3,32297,M,"43,5144130","0,9547860",32
202000036357,20,3,15,16:30,1,1,1,1,6,42282,M,"45,9024768","3,8178342",42
202000036358,20,3,15,04:00,3,1,1,1,7,39297,M,"46,4702370","5,9428230",39
202000036359,20,3,15,09:20,1,1,2,7,3,44083,M,"46,9967060"," -1,6630840",44
202000036360,20,3,14,04:50,3,2,1,2,6,29095,M,"48,4686250"," -4,3728800",29
202000036361,20,3,14,22:40,3,1,3,1,6,38409,M,"45,1060700","5,2764600",38
202000036362,20,3,13,16:40,1,1,1,7,2,15215,M,"44,9587550","2,4771810",15
202000036363,20,3,14,11:00,1,1,3,1,3,01140,M,"46,2847376","5,0846040",01
202000036364,20,3,15,10:15,1,2,1,1,3,01001,M,"46,1500520","4,9227820",01
202000036365,20,3,15,10:15,1,1,1,1,7,70219,M,"47,5417800","6,3494310",70
202000036366,20,3,14,19:20,5,2,4,2,7,54015,M,"49,3361960","5,8798960",54
202000036367,20,2,13,21:45,3,1,1,1,6,06032,M,"43,7277080","7,3947970",06
202000036368,20,3,15,11:55,1,1,1,1,1,05040,M,"44,5385960","6,2912930",05
202000036369,20,3,15,13:44,1,2,1,1,7,60509,M,"49,3109704","2,6058049",60
202000036370,20,9,1,07:50,1,2,2,1,3,69387,M,"45,7308500","4,8352500",69
202000036371,20,9,1,09:00,1,2,1,1,6,69381,M,"45,7675000","4,8378000",69
202000036372,20,9,1,07:00,1,2,6,1,3,97101,A,"16,2650452"," -61,5113997",971
202000036373,20,9,1,00:10,4,1,1,1,2,97113,A,"16,2189400"," -61,5025500",971
